CHARACTER_PK,ITEM_PK,ITEM_STATUS,CREATE_METHOD,CREATE_DATETIME,UPDATE_METHOD,UPDATE_DATETIME
77245,11572,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11573,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11574,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11575,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11576,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11598,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11599,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11600,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11601,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11602,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11603,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11604,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11605,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11606,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11607,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11629,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11630,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11631,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11632,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11633,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11634,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11635,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11636,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11637,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11638,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77245,11660,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10049,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10050,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10051,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10052,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10053,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10054,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10055,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10056,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,10057,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11567,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11568,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11569,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11570,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11571,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11572,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11573,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11574,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11575,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11576,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11598,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11599,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11600,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11601,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11602,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11603,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11604,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11605,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11606,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11607,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11629,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11630,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11631,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11632,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11633,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11634,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11635,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11636,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11637,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11638,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77273,11660,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10049,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10050,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10051,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10052,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10053,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10054,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10055,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10056,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,10057,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11567,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11568,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11569,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11570,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11571,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11572,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11573,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11574,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11575,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11576,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11598,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11599,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11600,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11601,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11602,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11603,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11604,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11605,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11606,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11607,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11629,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11630,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11631,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11632,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11633,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11634,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11635,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11636,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11637,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11638,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77274,11660,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10049,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10050,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10051,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10052,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10053,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10054,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10055,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10056,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,10057,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11567,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11568,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11569,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11570,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11571,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11572,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11573,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11574,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11575,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11576,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11598,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11599,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11600,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11601,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11602,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11603,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11604,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11605,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11606,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11607,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11629,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11630,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11631,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11632,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11633,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11634,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11635,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11636,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11637,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11638,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77275,11660,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10049,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10050,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10051,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10052,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10053,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10054,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10055,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10056,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,10057,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11567,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11568,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11569,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11570,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11571,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11572,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11573,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11574,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11575,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11576,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11598,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11599,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11600,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11601,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11602,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11603,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11604,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11605,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11606,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11607,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11629,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11630,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11631,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11632,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11633,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11634,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11635,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11636,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11637,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11638,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77276,11660,HOLD,step03,2026-07-15T22:18:56.912,step05,2026-07-15T22:18:58.892
77304,10049,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10050,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10051,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10052,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10053,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10054,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10055,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10056,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,10057,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11567,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11568,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11569,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11570,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11571,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11572,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11573,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11574,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11575,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11576,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11598,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11599,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11600,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11601,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11602,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11603,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11604,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11605,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11606,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11607,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11629,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11630,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11631,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11632,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11633,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11634,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11635,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11636,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11637,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11638,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77304,11660,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10049,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10050,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10051,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10052,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10053,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10054,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10055,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10056,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,10057,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11567,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11568,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11569,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11570,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11571,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11572,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11573,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11574,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11575,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11576,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11598,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11599,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11600,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11601,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11602,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11603,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11604,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11605,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11606,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11607,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11629,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11630,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11631,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11632,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11633,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11634,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11635,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11636,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11637,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11638,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77305,11660,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10049,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10050,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10051,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10052,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10053,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10054,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10055,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10056,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,10057,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11567,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11568,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11569,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11570,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11571,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11572,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11573,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11574,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11575,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11576,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11598,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11599,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11600,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11601,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11602,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11603,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11604,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11605,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11606,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11607,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
77306,11629,HOLD,step03,2026-07-15T22:18:56.912,step07,2026-07-15T22:19:00.590
