CHARACTER_PK,STATUS_TYPE,VALUE,CREATE_METHOD,CREATE_DATETIME,UPDATE_METHOD,UPDATE_DATETIME
77367,FTN,2109,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,HP,2200,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,MP,2201,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,SP,2202,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,STR,2203,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,VIT,2204,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,DEX,2205,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,AGI,2206,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,INT,2207,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,WIS,2208,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77368,FTN,2209,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,HP,2300,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,MP,2301,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,SP,2302,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,STR,2303,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,VIT,2304,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,DEX,2305,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,AGI,2306,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,INT,2307,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,WIS,2308,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77369,FTN,2309,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,HP,2400,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,MP,2401,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,SP,2402,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,STR,2403,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,VIT,2404,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,DEX,2405,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,AGI,2406,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,INT,2407,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,WIS,2408,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77397,FTN,2409,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,HP,2500,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,MP,2501,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,SP,2502,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,STR,2503,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,VIT,2504,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,DEX,2505,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,AGI,2506,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,INT,2507,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,WIS,2508,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77398,FTN,2509,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,HP,2600,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,MP,2601,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,SP,2602,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,STR,2603,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,VIT,2604,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,DEX,2605,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,AGI,2606,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,INT,2607,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,WIS,2608,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77399,FTN,2609,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,HP,2700,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,MP,2701,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,SP,2702,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,STR,2703,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,VIT,2704,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,DEX,2705,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,AGI,2706,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,INT,2707,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,WIS,2708,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77400,FTN,2709,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,HP,2800,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,MP,2801,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,SP,2802,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,STR,2803,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,VIT,2804,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,DEX,2805,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,AGI,2806,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,INT,2807,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,WIS,2808,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77428,FTN,2809,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,HP,2900,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,MP,2901,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,SP,2902,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,STR,2903,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,VIT,2904,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,DEX,2905,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,AGI,2906,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,INT,2907,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,WIS,2908,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77429,FTN,2909,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,HP,3000,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,MP,3001,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,SP,3002,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,STR,3003,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,VIT,3004,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,DEX,3005,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,AGI,3006,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,INT,3007,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,WIS,3008,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77430,FTN,3009,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,HP,3100,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,MP,3101,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,SP,3102,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,STR,3103,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,VIT,3104,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,DEX,3105,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,AGI,3106,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,INT,3107,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,WIS,3108,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77431,FTN,3109,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,HP,3200,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,MP,3201,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,SP,3202,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,STR,3203,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,VIT,3204,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,DEX,3205,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,AGI,3206,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,INT,3207,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,WIS,3208,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77459,FTN,3209,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,HP,3300,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,MP,3301,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,SP,3302,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,STR,3303,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,VIT,3304,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,DEX,3305,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,AGI,3306,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,INT,3307,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,WIS,3308,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77460,FTN,3309,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,HP,3400,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,MP,3401,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,SP,3402,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,STR,3403,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,VIT,3404,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,DEX,3405,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,AGI,3406,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,INT,3407,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,WIS,3408,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77461,FTN,3409,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,HP,3500,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,MP,3501,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,SP,3502,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,STR,3503,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,VIT,3504,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,DEX,3505,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,AGI,3506,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,INT,3507,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,WIS,3508,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77462,FTN,3509,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,HP,3600,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,MP,3601,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,SP,3602,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,STR,3603,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,VIT,3604,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,DEX,3605,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,AGI,3606,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,INT,3607,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,WIS,3608,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78141,FTN,3609,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,HP,3700,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,MP,3701,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,SP,3702,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,STR,3703,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,VIT,3704,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,DEX,3705,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,AGI,3706,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,INT,3707,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,WIS,3708,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78142,FTN,3709,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,HP,3800,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,MP,3801,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,SP,3802,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,STR,3803,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,VIT,3804,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,DEX,3805,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,AGI,3806,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,INT,3807,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,WIS,3808,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78143,FTN,3809,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,HP,3900,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,MP,3901,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,SP,3902,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,STR,3903,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,VIT,3904,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,DEX,3905,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,AGI,3906,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,INT,3907,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,WIS,3908,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
78144,FTN,3909,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,HP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,MP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,SP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,STR,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,VIT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,DEX,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,AGI,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,INT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,WIS,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9001,FTN,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,HP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,MP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,SP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,STR,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,VIT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,DEX,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,AGI,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,INT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,WIS,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9002,FTN,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,HP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,MP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,SP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,STR,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,VIT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,DEX,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,AGI,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,INT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,WIS,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9003,FTN,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,HP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,MP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,SP,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,STR,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,VIT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,DEX,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,AGI,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,INT,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
9004,WIS,999,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
