MAGIC_ID,MAGIC_TYPE_ID,MAGIC_NAME,MAIN_EFFECT,SUB_EFFECT,CREATE_METHOD,CREATE_DATETIME,UPDATE_METHOD,UPDATE_DATETIME
92973,2,MAGIC002-38,wind,FTN,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93004,3,MAGIC002-39,nihil,all status,step03,2026-07-15T22:18:56.620,step05,2026-07-15T22:18:58.892
93636,10,MAGIC003-10,earth,DEX,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93667,11,MAGIC003-11,earth,,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93686,4,MAGIC002-40,wind,HP,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93698,0,MAGIC003-12,earth,AGI,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93729,1,MAGIC003-13,earth,,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93760,2,MAGIC003-14,earth,INT,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93791,3,MAGIC003-15,nihil,all status,step03,2026-07-15T22:18:56.620,step05,2026-07-15T22:18:58.892
93822,4,MAGIC003-16,earth,WIS,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93853,5,MAGIC003-17,nihil,all status,step03,2026-07-15T22:18:56.620,step05,2026-07-15T22:18:58.892
93884,6,MAGIC003-18,earth,FTN,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
93915,7,MAGIC003-19,earth,,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
94597,8,MAGIC003-20,earth,HP,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
94628,9,MAGIC003-21,earth,,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
94659,10,MAGIC003-22,earth,MP,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
94690,11,MAGIC003-23,earth,,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
94721,0,MAGIC003-24,earth,SP,step03,2026-07-15T22:18:56.620,step07,2026-07-15T22:19:00.590
94752,1,MAGIC003-25,earth,,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
94783,2,MAGIC003-26,earth,STR,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
94814,3,MAGIC003-27,nihil,all status,step03,2026-07-15T22:18:56.620,step05,2026-07-15T22:18:58.892
94845,4,MAGIC003-28,earth,VIT,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
94876,5,MAGIC003-29,nihil,all status,step03,2026-07-15T22:18:56.620,step05,2026-07-15T22:18:58.892
95558,6,MAGIC003-30,earth,DEX,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95589,7,MAGIC003-31,earth,,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95620,8,MAGIC003-32,earth,AGI,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95651,9,MAGIC003-33,earth,,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95682,10,MAGIC003-34,earth,INT,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95713,11,MAGIC003-35,earth,,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95744,0,MAGIC003-36,earth,WIS,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95775,1,MAGIC003-37,earth,,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95806,2,MAGIC003-38,earth,FTN,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
95837,3,MAGIC003-39,nihil,all status,step03,2026-07-15T22:18:56.620,step05,2026-07-15T22:18:58.892
96519,4,MAGIC003-40,earth,HP,step03,2026-07-15T22:18:56.620,step03,2026-07-15T22:18:56.620
